seq,graph_id,weight,budget_mib,capacity,expert_ids
0,1,blk.23.ffn_gate_exps.weight,7645,44,38;59;58;40
1,36,blk.0.ffn_gate_exps.weight,8453,48,18;5;9;31
2,84,blk.1.ffn_gate_exps.weight,8330,48,56;3;30;51
3,131,blk.2.ffn_gate_exps.weight,8161,48,57;52;14;44
4,177,blk.3.ffn_gate_exps.weight,8039,44,40;19;26;43
5,223,blk.4.ffn_gate_exps.weight,7876,44,4;35;36;17
6,269,blk.5.ffn_gate_exps.weight,7753,44,32;3;10;16
7,315,blk.6.ffn_gate_exps.weight,7647,44,4;40;23;21
8,361,blk.7.ffn_gate_exps.weight,7647,44,13;49;26;32
9,407,blk.8.ffn_gate_exps.weight,7646,44,37;49;21;44
10,453,blk.9.ffn_gate_exps.weight,7646,44,33;42;31;45
11,499,blk.10.ffn_gate_exps.weight,7646,44,53;20;25;28
12,545,blk.11.ffn_gate_exps.weight,7646,44,16;56;43;9
13,591,blk.12.ffn_gate_exps.weight,7645,44,5;21;9;33
14,637,blk.13.ffn_gate_exps.weight,7645,44,38;39;36;44
15,683,blk.14.ffn_gate_exps.weight,7645,44,33;5;45;36
16,730,blk.15.ffn_gate_exps.weight,7645,44,29;49;25;59
17,776,blk.16.ffn_gate_exps.weight,7645,44,23;57;10;40
18,822,blk.17.ffn_gate_exps.weight,7645,44,1;22;10;0
19,868,blk.18.ffn_gate_exps.weight,7645,44,38;23;17;9
20,914,blk.19.ffn_gate_exps.weight,7646,44,8;42;53;17
21,960,blk.20.ffn_gate_exps.weight,7646,44,20;53;59;58
22,1006,blk.21.ffn_gate_exps.weight,7646,44,14;21;53;40
23,1052,blk.22.ffn_gate_exps.weight,7646,44,26;37;14;47
24,1100,blk.23.ffn_gate_exps.weight,7646,44,20;16;37;35
25,1151,blk.0.ffn_gate_exps.weight,7646,44,10;15;37;54
26,1199,blk.1.ffn_gate_exps.weight,7646,44,47;14;54;41
27,1246,blk.2.ffn_gate_exps.weight,8013,44,58;26;34;24
28,1292,blk.3.ffn_gate_exps.weight,8013,44,4;54;48;59
29,1338,blk.4.ffn_gate_exps.weight,8013,44,42;22;39;9
30,1384,blk.5.ffn_gate_exps.weight,8013,44,37;5;57;4
31,1430,blk.6.ffn_gate_exps.weight,8013,44,18;10;44;16
32,1476,blk.7.ffn_gate_exps.weight,8013,44,34;17;55;23
33,1522,blk.8.ffn_gate_exps.weight,8013,44,45;59;33;41
34,1568,blk.9.ffn_gate_exps.weight,8013,44,6;30;52;47
35,1614,blk.10.ffn_gate_exps.weight,8013,44,11;33;2;55
36,1660,blk.11.ffn_gate_exps.weight,8013,44,52;2;23;47
37,1706,blk.12.ffn_gate_exps.weight,8013,44,34;57;4;30
38,1752,blk.13.ffn_gate_exps.weight,8013,44,32;56;28;22
39,1798,blk.14.ffn_gate_exps.weight,8013,44,48;21;20;30
40,1845,blk.15.ffn_gate_exps.weight,8013,44,36;45;4;16
41,1891,blk.16.ffn_gate_exps.weight,8013,44,21;11;23;50
42,1937,blk.17.ffn_gate_exps.weight,8013,44,43;26;7;23
43,1983,blk.18.ffn_gate_exps.weight,8013,44,20;1;56;39
44,2029,blk.19.ffn_gate_exps.weight,8013,44,36;25;46;27
45,2075,blk.20.ffn_gate_exps.weight,8013,44,21;3;35;31
46,2121,blk.21.ffn_gate_exps.weight,8014,44,25;6;12;40
47,2167,blk.22.ffn_gate_exps.weight,8014,44,15;58;27;11
48,2215,blk.23.ffn_gate_exps.weight,8014,44,13;22;16;30
49,2266,blk.0.ffn_gate_exps.weight,8014,44,41;57;22;21
50,2314,blk.1.ffn_gate_exps.weight,8014,44,12;7;6;55
51,2361,blk.2.ffn_gate_exps.weight,8014,44,24;58;34;8
52,2407,blk.3.ffn_gate_exps.weight,8014,44,4;52;59;27
53,2453,blk.4.ffn_gate_exps.weight,8014,44,42;30;26;57
54,2499,blk.5.ffn_gate_exps.weight,8014,44,4;5;37;15
55,2545,blk.6.ffn_gate_exps.weight,8014,44,18;6;44;56
56,2591,blk.7.ffn_gate_exps.weight,8014,44,34;23;55;44
57,2637,blk.8.ffn_gate_exps.weight,8014,44,45;59;19;51
58,2683,blk.9.ffn_gate_exps.weight,8014,44,37;30;52;36
59,2729,blk.10.ffn_gate_exps.weight,8014,44,2;33;11;15
60,2775,blk.11.ffn_gate_exps.weight,8014,44,52;2;51;23
61,2821,blk.12.ffn_gate_exps.weight,8014,44,34;57;50;4
62,2867,blk.13.ffn_gate_exps.weight,8014,44,32;53;56;28
63,2913,blk.14.ffn_gate_exps.weight,8014,44,48;30;21;20
64,2960,blk.15.ffn_gate_exps.weight,8014,44,36;45;7;4
65,3006,blk.16.ffn_gate_exps.weight,8014,44,11;21;46;5
66,3052,blk.17.ffn_gate_exps.weight,8014,44,43;7;58;21
67,3098,blk.18.ffn_gate_exps.weight,8014,44,20;52;56;29
68,3144,blk.19.ffn_gate_exps.weight,8014,44,37;31;22;15
69,3190,blk.20.ffn_gate_exps.weight,8014,44,35;29;51;31
70,3236,blk.21.ffn_gate_exps.weight,8014,44,40;17;16;36
71,3282,blk.22.ffn_gate_exps.weight,8014,44,34;58;39;18
72,3330,blk.23.ffn_gate_exps.weight,8014,44,30;22;45;33
73,3381,blk.0.ffn_gate_exps.weight,8014,44,57;41;27;39
74,3429,blk.1.ffn_gate_exps.weight,8014,44,12;20;6;15
75,3476,blk.2.ffn_gate_exps.weight,8014,44,58;36;24;17
76,3522,blk.3.ffn_gate_exps.weight,8014,44,52;42;18;27
77,3568,blk.4.ffn_gate_exps.weight,8014,44,42;16;21;2
78,3614,blk.5.ffn_gate_exps.weight,8014,44,5;15;4;53
79,3660,blk.6.ffn_gate_exps.weight,8014,44,44;10;6;58
80,3706,blk.7.ffn_gate_exps.weight,8014,44,0;44;17;39
81,3752,blk.8.ffn_gate_exps.weight,8014,44,19;51;41;2
82,3798,blk.9.ffn_gate_exps.weight,8014,44,36;30;51;37
83,3844,blk.10.ffn_gate_exps.weight,8014,44,15;7;17;33
84,3890,blk.11.ffn_gate_exps.weight,8014,44,52;47;31;12
85,3936,blk.12.ffn_gate_exps.weight,8014,44,34;0;43;12
86,3982,blk.13.ffn_gate_exps.weight,8014,44,28;2;26;53
87,4028,blk.14.ffn_gate_exps.weight,8014,44,48;44;38;18
88,4075,blk.15.ffn_gate_exps.weight,8014,44,16;21;4;18
89,4121,blk.16.ffn_gate_exps.weight,8014,44,14;11;43;55
90,4167,blk.17.ffn_gate_exps.weight,8014,44,56;52;2;37
91,4213,blk.18.ffn_gate_exps.weight,8014,44,39;49;21;1
92,4259,blk.19.ffn_gate_exps.weight,8014,44,4;2;14;11
93,4305,blk.20.ffn_gate_exps.weight,8014,44,10;49;2;35
94,4351,blk.21.ffn_gate_exps.weight,8014,44,55;31;9;43
95,4397,blk.22.ffn_gate_exps.weight,8014,44,34;17;39;18
96,4445,blk.23.ffn_gate_exps.weight,8014,44,30;9;17;1
97,4496,blk.0.ffn_gate_exps.weight,8014,44,17;48;57;2
98,4544,blk.1.ffn_gate_exps.weight,8014,44,12;8;58;20
99,4591,blk.2.ffn_gate_exps.weight,8014,44,24;46;31;58
100,4637,blk.3.ffn_gate_exps.weight,8014,44,54;42;56;53
101,4683,blk.4.ffn_gate_exps.weight,8014,44,42;14;20;34
102,4729,blk.5.ffn_gate_exps.weight,8014,44,5;15;28;26
103,4775,blk.6.ffn_gate_exps.weight,8014,44,10;38;44;6
104,4821,blk.7.ffn_gate_exps.weight,8014,44,17;0;40;36
105,4867,blk.8.ffn_gate_exps.weight,8014,44,19;41;33;54
106,4913,blk.9.ffn_gate_exps.weight,8014,44,36;47;34;6
107,4959,blk.10.ffn_gate_exps.weight,8014,44,33;7;55;11
108,5005,blk.11.ffn_gate_exps.weight,8014,44,47;52;59;5
109,5051,blk.12.ffn_gate_exps.weight,8014,44,34;56;12;44
110,5097,blk.13.ffn_gate_exps.weight,8015,44,28;57;11;30
111,5143,blk.14.ffn_gate_exps.weight,8015,44,48;59;38;23
112,5190,blk.15.ffn_gate_exps.weight,8015,44,4;21;34;7
113,5236,blk.16.ffn_gate_exps.weight,8015,44,14;47;55;44
114,5282,blk.17.ffn_gate_exps.weight,8015,44,52;54;40;51
115,5328,blk.18.ffn_gate_exps.weight,8015,44,54;52;46;8
116,5374,blk.19.ffn_gate_exps.weight,8015,44,14;16;59;34
117,5420,blk.20.ffn_gate_exps.weight,8015,44,10;43;28;29
118,5466,blk.21.ffn_gate_exps.weight,8015,44,31;55;43;18
119,5512,blk.22.ffn_gate_exps.weight,8015,44,17;29;50;3
120,5560,blk.23.ffn_gate_exps.weight,8015,44,33;7;18;40
121,5611,blk.0.ffn_gate_exps.weight,8015,44,43;32;17;53
122,5659,blk.1.ffn_gate_exps.weight,8015,44,42;24;2;46
123,5706,blk.2.ffn_gate_exps.weight,8015,44,57;14;41;10
124,5752,blk.3.ffn_gate_exps.weight,8015,44,25;24;54;33
125,5798,blk.4.ffn_gate_exps.weight,8015,44,52;49;12;59
126,5844,blk.5.ffn_gate_exps.weight,8015,44,47;17;48;45
127,5890,blk.6.ffn_gate_exps.weight,8015,44,47;55;8;36
128,5936,blk.7.ffn_gate_exps.weight,8015,44,57;33;27;1
129,5982,blk.8.ffn_gate_exps.weight,8015,44,23;14;53;42
130,6028,blk.9.ffn_gate_exps.weight,8015,44,59;25;36;19
131,6074,blk.10.ffn_gate_exps.weight,8015,44,21;7;3;22
132,6120,blk.11.ffn_gate_exps.weight,8015,44,52;35;49;15
133,6166,blk.12.ffn_gate_exps.weight,8015,44,35;33;25;9
134,6212,blk.13.ffn_gate_exps.weight,8015,44,38;9;6;22
135,6258,blk.14.ffn_gate_exps.weight,8015,44,33;10;48;5
136,6305,blk.15.ffn_gate_exps.weight,8015,44,37;3;49;4
137,6351,blk.16.ffn_gate_exps.weight,8020,44,0;13;38;10
138,6397,blk.17.ffn_gate_exps.weight,8020,44,1;10;36;58
139,6443,blk.18.ffn_gate_exps.weight,8020,44,23;5;40;29
140,6489,blk.19.ffn_gate_exps.weight,8020,44,56;42;12;36
141,6535,blk.20.ffn_gate_exps.weight,8020,44,52;59;23;20
142,6581,blk.21.ffn_gate_exps.weight,8020,44,21;14;2;20
143,6627,blk.22.ffn_gate_exps.weight,8020,44,37;1;8;47
144,6675,blk.23.ffn_gate_exps.weight,8020,44,16;20;33;54
145,6726,blk.0.ffn_gate_exps.weight,8020,44,50;10;37;42
146,6774,blk.1.ffn_gate_exps.weight,8020,44,35;54;34;22
147,6821,blk.2.ffn_gate_exps.weight,8021,44,58;25;26;24
148,6867,blk.3.ffn_gate_exps.weight,8021,44,8;4;52;59
149,6913,blk.4.ffn_gate_exps.weight,8021,44,58;26;2;21
150,6959,blk.5.ffn_gate_exps.weight,8021,44,11;37;4;57
151,7005,blk.6.ffn_gate_exps.weight,8021,44,18;6;16;30
152,7051,blk.7.ffn_gate_exps.weight,8021,44,15;34;30;39
153,7097,blk.8.ffn_gate_exps.weight,8021,44,51;45;17;53
154,7143,blk.9.ffn_gate_exps.weight,8021,44,30;6;2;13
155,7189,blk.10.ffn_gate_exps.weight,8021,44,41;15;2;9
156,7235,blk.11.ffn_gate_exps.weight,8021,44,24;52;12;47
157,7281,blk.12.ffn_gate_exps.weight,8021,44,57;4;0;13
158,7327,blk.13.ffn_gate_exps.weight,8021,44,11;28;32;56
159,7373,blk.14.ffn_gate_exps.weight,8021,44,48;21;20;38
160,7420,blk.15.ffn_gate_exps.weight,8021,44,53;38;16;36
161,7466,blk.16.ffn_gate_exps.weight,8021,44,16;11;21;51
162,7512,blk.17.ffn_gate_exps.weight,8021,44,35;3;43;14
163,7558,blk.18.ffn_gate_exps.weight,8021,44,20;39;3;8
164,7604,blk.19.ffn_gate_exps.weight,8021,44,42;2;26;9
165,7650,blk.20.ffn_gate_exps.weight,8021,44,51;3;21;47
166,7696,blk.21.ffn_gate_exps.weight,8021,44,21;53;14;2
167,7742,blk.22.ffn_gate_exps.weight,8021,44,11;56;37;16
168,7790,blk.23.ffn_gate_exps.weight,8021,44,16;2;36;59
169,7841,blk.0.ffn_gate_exps.weight,8021,44,27;22;13;58
170,7889,blk.1.ffn_gate_exps.weight,8021,44,7;39;54;37
171,7936,blk.2.ffn_gate_exps.weight,8021,44,27;12;34;54
172,7982,blk.3.ffn_gate_exps.weight,8021,44,33;19;9;48
173,8028,blk.4.ffn_gate_exps.weight,8021,44,39;36;51;17
174,8074,blk.5.ffn_gate_exps.weight,8021,44,32;37;56;16
175,8120,blk.6.ffn_gate_exps.weight,8021,44,4;21;18;20
176,8166,blk.7.ffn_gate_exps.weight,8021,44,32;13;15;49
177,8212,blk.8.ffn_gate_exps.weight,8021,44,37;15;21;10
178,8258,blk.9.ffn_gate_exps.weight,8021,44,31;24;22;42
179,8304,blk.10.ffn_gate_exps.weight,8022,44,10;9;50;19
180,8350,blk.11.ffn_gate_exps.weight,8022,44,42;50;2;51
181,8396,blk.12.ffn_gate_exps.weight,8022,44,34;57;48;26
182,8442,blk.13.ffn_gate_exps.weight,8022,44,13;14;5;32
183,8488,blk.14.ffn_gate_exps.weight,8022,44,36;21;7;16
184,8535,blk.15.ffn_gate_exps.weight,8022,44,53;40;31;45
185,8581,blk.16.ffn_gate_exps.weight,8022,44,11;46;33;23
186,8627,blk.17.ffn_gate_exps.weight,8022,44,7;58;43;35
187,8673,blk.18.ffn_gate_exps.weight,8022,44,24;3;20;51
188,8719,blk.19.ffn_gate_exps.weight,8022,44,18;25;45;26
189,8765,blk.20.ffn_gate_exps.weight,8022,44,21;41;35;51
190,8811,blk.21.ffn_gate_exps.weight,8022,44,25;21;30;46
191,8857,blk.22.ffn_gate_exps.weight,8022,44,11;37;12;56
192,8905,blk.23.ffn_gate_exps.weight,8022,44,22;58;2;42
193,8956,blk.0.ffn_gate_exps.weight,8022,44,7;52;27;55
194,9004,blk.1.ffn_gate_exps.weight,8022,44,55;39;25;8
195,9051,blk.2.ffn_gate_exps.weight,8022,44,58;24;48;25
196,9097,blk.3.ffn_gate_exps.weight,8022,44,42;21;52;34
197,9143,blk.4.ffn_gate_exps.weight,8022,44,16;58;21;22
198,9189,blk.5.ffn_gate_exps.weight,8022,44,5;28;42;15
199,9235,blk.6.ffn_gate_exps.weight,8022,44,10;46;58;53
200,9281,blk.7.ffn_gate_exps.weight,8022,44,45;0;30;37
201,9327,blk.8.ffn_gate_exps.weight,8022,44,20;17;19;56
202,9373,blk.9.ffn_gate_exps.weight,8023,44,36;30;6;13
203,9419,blk.10.ffn_gate_exps.weight,8023,44,36;50;7;15
204,9465,blk.11.ffn_gate_exps.weight,8023,44,47;12;42;7
205,9511,blk.12.ffn_gate_exps.weight,8023,44,34;43;42;41
206,9557,blk.13.ffn_gate_exps.weight,8023,44,53;26;24;45
207,9603,blk.14.ffn_gate_exps.weight,8023,44,30;11;38;18
208,9650,blk.15.ffn_gate_exps.weight,8023,44,16;33;10;35
209,9696,blk.16.ffn_gate_exps.weight,8023,44,43;11;47;55
210,9742,blk.17.ffn_gate_exps.weight,8023,44,43;44;56;14
211,9788,blk.18.ffn_gate_exps.weight,8023,44,39;1;20;25
212,9834,blk.19.ffn_gate_exps.weight,8023,44,59;4;2;51
213,9880,blk.20.ffn_gate_exps.weight,8023,44,10;17;51;35
214,9926,blk.21.ffn_gate_exps.weight,8023,44,55;36;18;31
215,9972,blk.22.ffn_gate_exps.weight,8023,44,45;17;34;56
216,10020,blk.23.ffn_gate_exps.weight,8023,44,30;58;22;1
217,10071,blk.0.ffn_gate_exps.weight,8023,44,23;41;2;30
218,10119,blk.1.ffn_gate_exps.weight,8023,44,58;11;12;20
219,10166,blk.2.ffn_gate_exps.weight,8023,44,58;48;31;33
220,10212,blk.3.ffn_gate_exps.weight,8023,44,42;56;21;52
221,10258,blk.4.ffn_gate_exps.weight,8023,44,21;9;29;51
222,10304,blk.5.ffn_gate_exps.weight,8023,44,5;0;4;6
223,10350,blk.6.ffn_gate_exps.weight,8023,44,10;53;6;30
224,10396,blk.7.ffn_gate_exps.weight,8023,44,45;54;10;48
225,10442,blk.8.ffn_gate_exps.weight,8023,44,20;56;19;43
226,10488,blk.9.ffn_gate_exps.weight,8023,44,13;30;17;6
227,10534,blk.10.ffn_gate_exps.weight,8023,44,36;50;7;17
228,10580,blk.11.ffn_gate_exps.weight,8023,44,59;31;47;7
229,10626,blk.12.ffn_gate_exps.weight,8023,44,12;56;13;0
230,10672,blk.13.ffn_gate_exps.weight,8023,44,11;2;28;33
231,10718,blk.14.ffn_gate_exps.weight,8023,44,38;18;56;6
232,10765,blk.15.ffn_gate_exps.weight,8023,44,21;4;7;23
233,10811,blk.16.ffn_gate_exps.weight,8023,44,47;14;56;37
234,10857,blk.17.ffn_gate_exps.weight,8023,44,33;3;56;58
235,10903,blk.18.ffn_gate_exps.weight,8023,44,19;8;54;17
236,10949,blk.19.ffn_gate_exps.weight,8023,44,14;54;51;55
237,10995,blk.20.ffn_gate_exps.weight,8023,44,4;34;40;51
238,11041,blk.21.ffn_gate_exps.weight,8023,44,31;18;6;43
239,11087,blk.22.ffn_gate_exps.weight,8024,44,17;50;23;46
240,11135,blk.23.ffn_gate_exps.weight,8024,44,33;30;9;39
241,11186,blk.0.ffn_gate_exps.weight,8024,44,36;43;23;32
242,11234,blk.1.ffn_gate_exps.weight,8024,44,27;53;56;48
243,11281,blk.2.ffn_gate_exps.weight,8024,44,2;38;57;47
244,11327,blk.3.ffn_gate_exps.weight,8024,44,30;47;19;43
245,11373,blk.4.ffn_gate_exps.weight,8024,44,31;56;19;36
246,11419,blk.5.ffn_gate_exps.weight,8024,44,46;32;45;9
247,11465,blk.6.ffn_gate_exps.weight,8024,44,21;13;20;4
248,11511,blk.7.ffn_gate_exps.weight,8024,44,26;27;51;32
249,11557,blk.8.ffn_gate_exps.weight,8024,44,42;21;37;26
250,11603,blk.9.ffn_gate_exps.weight,8024,44,5;31;33;0
251,11649,blk.10.ffn_gate_exps.weight,8024,44,58;57;7;46
252,11695,blk.11.ffn_gate_exps.weight,8024,44,13;25;49;43
253,11741,blk.12.ffn_gate_exps.weight,8024,44,20;5;45;37
254,11787,blk.13.ffn_gate_exps.weight,8024,44,0;1;36;16
255,11833,blk.14.ffn_gate_exps.weight,8024,44,36;12;15;45
256,11880,blk.15.ffn_gate_exps.weight,8024,44,43;14;12;28
257,11926,blk.16.ffn_gate_exps.weight,8024,44,1;49;6;19
258,11972,blk.17.ffn_gate_exps.weight,8025,44,49;8;39;15
259,12018,blk.18.ffn_gate_exps.weight,8025,44,41;25;9;0
260,12064,blk.19.ffn_gate_exps.weight,8025,44,5;9;58;42
261,12110,blk.20.ffn_gate_exps.weight,8025,44,51;17;27;56
262,12156,blk.21.ffn_gate_exps.weight,8025,44,58;21;25;54
263,12202,blk.22.ffn_gate_exps.weight,8025,44,48;16;47;56
264,12250,blk.23.ffn_gate_exps.weight,8025,44,5;21;16;23
265,12301,blk.0.ffn_gate_exps.weight,8025,44,9;34;31;46
266,12349,blk.1.ffn_gate_exps.weight,8025,44,59;27;13;14
267,12396,blk.2.ffn_gate_exps.weight,8025,44,21;2;24;6
268,12442,blk.3.ffn_gate_exps.weight,8025,44,15;58;17;2
269,12488,blk.4.ffn_gate_exps.weight,8025,44,22;5;31;51
270,12534,blk.5.ffn_gate_exps.weight,8025,44,8;40;14;35
271,12580,blk.6.ffn_gate_exps.weight,8025,44,31;45;6;34
272,12626,blk.7.ffn_gate_exps.weight,8025,44,45;20;24;19
273,12672,blk.8.ffn_gate_exps.weight,8025,44,43;30;33;50
274,12718,blk.9.ffn_gate_exps.weight,8025,44,5;17;24;9
275,12764,blk.10.ffn_gate_exps.weight,8025,44,19;58;55;52
276,12810,blk.11.ffn_gate_exps.weight,8025,44,50;42;52;13
277,12856,blk.12.ffn_gate_exps.weight,8025,44,26;30;10;47
278,12902,blk.13.ffn_gate_exps.weight,8025,44,13;44;31;14
279,12948,blk.14.ffn_gate_exps.weight,8025,44,36;55;0;48
280,12995,blk.15.ffn_gate_exps.weight,8025,44,48;7;40;46
281,13041,blk.16.ffn_gate_exps.weight,8026,44,20;59;28;38
282,13087,blk.17.ffn_gate_exps.weight,8026,44,31;57;11;21
283,13133,blk.18.ffn_gate_exps.weight,8026,44,17;16;55;8
284,13179,blk.19.ffn_gate_exps.weight,8026,44,55;33;43;34
285,13225,blk.20.ffn_gate_exps.weight,8026,44,50;58;48;6
286,13271,blk.21.ffn_gate_exps.weight,8026,44,58;47;59;24
287,13317,blk.22.ffn_gate_exps.weight,8026,44,39;40;36;3
288,13365,blk.23.ffn_gate_exps.weight,8026,44,6;32;40;39
289,13416,blk.0.ffn_gate_exps.weight,8026,44,20;47;14;4
290,13464,blk.1.ffn_gate_exps.weight,8035,44,50;49;27;39
291,13511,blk.2.ffn_gate_exps.weight,8035,44,33;19;24;6
292,13557,blk.3.ffn_gate_exps.weight,8035,44,35;45;20;52
293,13603,blk.4.ffn_gate_exps.weight,8035,44,29;54;51;42
294,13649,blk.5.ffn_gate_exps.weight,8035,44,5;0;13;30
295,13695,blk.6.ffn_gate_exps.weight,8035,44,31;10;6;52
296,13741,blk.7.ffn_gate_exps.weight,8035,44,45;39;54;18
297,13787,blk.8.ffn_gate_exps.weight,8035,44,20;43;56;19
298,13833,blk.9.ffn_gate_exps.weight,8035,44,13;30;43;17
299,13879,blk.10.ffn_gate_exps.weight,8035,44,36;50;17;7
300,13925,blk.11.ffn_gate_exps.weight,8035,44,41;59;50;31
301,13971,blk.12.ffn_gate_exps.weight,8035,44,56;13;12;0
302,14017,blk.13.ffn_gate_exps.weight,8035,44,11;2;28;33
303,14063,blk.14.ffn_gate_exps.weight,8035,44,11;55;38;18
304,14110,blk.15.ffn_gate_exps.weight,8035,44,7;48;4;23
305,14156,blk.16.ffn_gate_exps.weight,8035,44,56;47;5;28
306,14202,blk.17.ffn_gate_exps.weight,8035,44,57;50;33;55
307,14248,blk.18.ffn_gate_exps.weight,8034,44,17;19;48;16
308,14294,blk.19.ffn_gate_exps.weight,8034,44,55;31;14;30
309,14340,blk.20.ffn_gate_exps.weight,8034,44,55;50;58;40
310,14386,blk.21.ffn_gate_exps.weight,8034,44,58;20;27;47
311,14432,blk.22.ffn_gate_exps.weight,8034,44,17;46;39;55
312,14480,blk.23.ffn_gate_exps.weight,8034,44,6;26;19;9
313,14531,blk.0.ffn_gate_exps.weight,8034,44,2;49;3;40
314,14579,blk.1.ffn_gate_exps.weight,8034,44,13;56;45;31
315,14626,blk.2.ffn_gate_exps.weight,8034,44,0;40;57;50
316,14672,blk.3.ffn_gate_exps.weight,8034,44,51;43;40;19
317,14718,blk.4.ffn_gate_exps.weight,8034,44,56;10;4;36
318,14764,blk.5.ffn_gate_exps.weight,8034,44,46;3;45;10
319,14810,blk.6.ffn_gate_exps.weight,8034,44,36;13;4;40
320,14856,blk.7.ffn_gate_exps.weight,8034,44,26;13;58;32
321,14902,blk.8.ffn_gate_exps.weight,8034,44,37;44;22;49
322,14948,blk.9.ffn_gate_exps.weight,8034,44,22;33;31;45
323,14994,blk.10.ffn_gate_exps.weight,8034,44,53;22;7;3
324,15040,blk.11.ffn_gate_exps.weight,8034,44,56;57;16;55
325,15086,blk.12.ffn_gate_exps.weight,8034,44,21;5;49;37
326,15132,blk.13.ffn_gate_exps.weight,8034,44,39;41;1;10
327,15178,blk.14.ffn_gate_exps.weight,8034,44,50;45;52;43
328,15225,blk.15.ffn_gate_exps.weight,8034,44,4;5;30;58
329,15271,blk.16.ffn_gate_exps.weight,8033,44,39;19;3;45
330,15317,blk.17.ffn_gate_exps.weight,8033,44,8;38;36;49
331,15363,blk.18.ffn_gate_exps.weight,8033,44,57;35;4;7
332,15409,blk.19.ffn_gate_exps.weight,8033,44,14;19;34;33
333,15455,blk.20.ffn_gate_exps.weight,8033,44,36;43;52;1
334,15501,blk.21.ffn_gate_exps.weight,8033,44,23;54;2;21
335,15547,blk.22.ffn_gate_exps.weight,8033,44,35;57;47;27
336,15595,blk.23.ffn_gate_exps.weight,8033,44,19;3;29;31
337,15646,blk.0.ffn_gate_exps.weight,8033,44,31;38;37;6
338,15694,blk.1.ffn_gate_exps.weight,8033,44,26;16;27;51
339,15741,blk.2.ffn_gate_exps.weight,8033,44,18;59;11;38
340,15787,blk.3.ffn_gate_exps.weight,8033,44,51;46;45;35
341,15833,blk.4.ffn_gate_exps.weight,8033,44,11;13;36;26
342,15879,blk.5.ffn_gate_exps.weight,8033,44,45;42;51;46
343,15925,blk.6.ffn_gate_exps.weight,8033,44,36;27;24;57
344,15971,blk.7.ffn_gate_exps.weight,8033,44,52;50;8;32
345,16017,blk.8.ffn_gate_exps.weight,8032,44,11;44;37;42
346,16063,blk.9.ffn_gate_exps.weight,8032,44,27;22;2;16
347,16109,blk.10.ffn_gate_exps.weight,8032,44,51;22;52;30
348,16155,blk.11.ffn_gate_exps.weight,8032,44,28;11;55;56
349,16201,blk.12.ffn_gate_exps.weight,8032,44,40;58;24;3
350,16247,blk.13.ffn_gate_exps.weight,8032,44,55;34;10;58
351,16293,blk.14.ffn_gate_exps.weight,8032,44,8;9;47;24
352,16340,blk.15.ffn_gate_exps.weight,8032,44,17;50;4;6
353,16386,blk.16.ffn_gate_exps.weight,8032,44,7;30;53;36
354,16432,blk.17.ffn_gate_exps.weight,8032,44,19;25;17;23
355,16478,blk.18.ffn_gate_exps.weight,8032,44,32;24;21;51
356,16524,blk.19.ffn_gate_exps.weight,8032,44,49;25;33;27
357,16570,blk.20.ffn_gate_exps.weight,8032,44,5;12;23;43
358,16616,blk.21.ffn_gate_exps.weight,8032,44,19;52;43;35
359,16662,blk.22.ffn_gate_exps.weight,8031,44,19;11;47;28
360,16710,blk.23.ffn_gate_exps.weight,8031,44,44;38;52;36
361,16761,blk.0.ffn_gate_exps.weight,8031,44,8;42;31;5
362,16809,blk.1.ffn_gate_exps.weight,8031,44,16;0;34;25
363,16856,blk.2.ffn_gate_exps.weight,8031,44,31;36;56;20
364,16902,blk.3.ffn_gate_exps.weight,8031,44,46;53;58;57
365,16948,blk.4.ffn_gate_exps.weight,8031,44,42;15;28;51
366,16994,blk.5.ffn_gate_exps.weight,8030,44,27;1;45;21
367,17040,blk.6.ffn_gate_exps.weight,8030,44,42;53;38;15
368,17086,blk.7.ffn_gate_exps.weight,8030,44,38;36;14;42
369,17132,blk.8.ffn_gate_exps.weight,8017,44,18;43;4;40
370,17178,blk.9.ffn_gate_exps.weight,8017,44,49;26;43;44
371,17224,blk.10.ffn_gate_exps.weight,8017,44,40;44;13;54
372,17270,blk.11.ffn_gate_exps.weight,8004,44,27;38;8;40
373,17316,blk.12.ffn_gate_exps.weight,8004,44,44;3;41;42
374,17362,blk.13.ffn_gate_exps.weight,8004,44,43;23;44;40
375,17408,blk.14.ffn_gate_exps.weight,7990,44,56;57;13;11
376,17455,blk.15.ffn_gate_exps.weight,7990,44,39;46;2;23
377,17501,blk.16.ffn_gate_exps.weight,7990,44,29;37;52;31
378,17547,blk.17.ffn_gate_exps.weight,7977,44,51;12;42;3
379,17593,blk.18.ffn_gate_exps.weight,7977,44,11;44;54;2
380,17639,blk.19.ffn_gate_exps.weight,7977,44,13;57;24;52
381,17685,blk.20.ffn_gate_exps.weight,7964,44,9;0;39;24
382,17731,blk.21.ffn_gate_exps.weight,7964,44,26;37;45;5
383,17777,blk.22.ffn_gate_exps.weight,7951,44,23;4;31;10
384,17825,blk.23.ffn_gate_exps.weight,7951,44,24;47;19;51
385,17876,blk.0.ffn_gate_exps.weight,8462,48,53;19;36;56
386,17924,blk.1.ffn_gate_exps.weight,8429,48,36;30;5;44
387,17971,blk.2.ffn_gate_exps.weight,8347,48,37;56;32;6
